BLDG 1,BLDG 2
1744.516904,325.676623
1749.364683,326.1881597
1716.273674,318.4676443
1641.604852,301.0180733
1479.433243,264.6638691
1392.359726,244.3000746
1298.691847,219.7042382
1263.137708,210.4685581
1078.590012,171.483878
962.6198596,147.5407291
952.3982762,146.292301
967.3505726,150.939387
980.8240981,155.6926172
1021.053173,165.8524697
1115.376265,184.2328186
1086.255429,171.865615
1371.232891,234.0367256
1571.780153,277.6530067
1608.387338,284.9116901
1581.406217,277.2879486
1655.117545,294.5630273
1760.739112,318.5226198
1864.940656,342.9098675
1839.906211,338.2134969
1867.117646,344.2271958
1853.166408,341.6164534
1839.757888,339.05546
1778.076926,325.3602063
1631.977133,299.2030769
1574.441463,286.9178673
1488.138303,270.7057758
1355.995205,240.7760346
1260.473618,220.0092972
1072.20394,179.4079702
849.470078,129.8874582
772.4710907,117.7208824
725.581139,108.7276578
614.8215287,85.54422787
468.5203879,54.40034885
316.3331501,16.27810744
559.4226836,74.92776416
909.6073455,155.2791588
1083.35848,193.4219438
1118.017959,199.0091542
1265.029437,225.5351586
1473.992019,271.0543788
1666.648151,312.5988216
1757.934402,331.2029935
1826.801332,345.2940191
1935.817259,368.4492432
1950.395869,368.3410912
1906.517682,355.1223182
1819.112469,339.947203
1745.539785,322.9345473
1601.412447,294.7546339
1377.813426,245.6684625
1224.232178,212.412549
1053.139425,175.306262
948.0433219,150.7803526
844.5057487,132.6700047
721.2913752,106.8517775
580.2473176,77.6622019
356.8757911,29.05902635
208.0100565,0
466.1827481,53.32649906
700.289373,111.1820852
877.9082021,151.7301944
926.9796494,161.3002138
1175.786896,210.7870524
1457.372576,272.6430684
1632.33705,309.9348623
1670.182464,316.0372415
1701.970144,321.2360295
1691.295014,317.2614647
1733.784435,325.3396653
1744.389562,325.9591264
1459.433303,266.3122355
1250.018313,219.6091315
1067.957502,185.158033
853.9875088,139.2696497
645.7975928,93.9338812
489.6285651,59.6515123
299.0227707,18.06250057
233.6122069,4.949576455
202.4591346,1.200991735
122.1407294,0
53.06591212,0
44.28720558,0
65.68010022,0
83.16391775,0
204.3102821,3.115060736
272.0712313,25.86920271
484.4848501,71.97657703
661.4861381,112.3113015
839.8578793,150.8729463
1036.669692,192.8265925
1239.561625,235.4923421
1362.504352,259.0731593
1345.630357,252.5896025
1283.278408,236.0787639
1118.040369,202.4708748
1019.191984,179.5716637
837.5085413,144.721203
629.8297744,96.51175597
398.6391688,44.72779303
269.9337187,16.35847668
171.9368071,1.211004441
69.89572248,0
45.99280155,0
42.73905926,0
40.31337357,0
34.8133539,0
46.42231775,0
72.21691803,0
96.31619217,0
195.839582,5.89498127
378.1214427,48.66875138
557.8976665,90.43564737
790.2469075,141.164116
916.8086928,167.615777
929.584327,169.1610749
903.570968,163.0461116
974.7352484,177.1152982
1146.532539,210.4296755
1101.583521,203.2382773
998.9312329,179.4777007
1044.549607,192.5900967
1142.479531,209.191418
1093.749265,194.2652299
1013.981354,173.5071283
972.7727359,161.0240432
968.4654664,161.0940287
978.8660312,163.57547
931.5300668,152.1947519
800.0532805,121.3122508
553.4575713,59.3137096
633.5868221,79.15638947
735.7759991,106.4582369
787.1846113,120.6375518
763.3535281,116.7590033
882.5763716,141.8443521
958.8114601,161.2630497
1044.844626,181.5814725
1080.827991,190.4491263
1110.05578,197.3692408
1135.085488,203.9088899
1176.173083,213.2200982
1169.643256,211.1521845
1011.885219,180.1246643
869.381971,147.7864914
726.8167603,116.6032911
574.5308378,82.45094736
493.9186507,65.02878658
435.303672,52.372395
401.951577,43.87575379
363.1069472,36.33478366
405.3869832,47.80205127
388.5879432,45.07866563
322.8518849,25.09426037
227.5758625,0
467.0030851,43.96122621
567.9180226,67.46596521
605.8268961,75.55087355
572.4500397,67.73179356
697.9090782,97.38220953
883.7166184,139.2619985
1034.006962,172.8855442
1062.482302,178.9497587
1088.395275,183.8702792
1102.436068,186.523442
1104.166768,186.2983892
1098.331386,183.3889245
1036.92787,168.2123502
1005.563423,160.6168078
1093.657012,176.180905
1142.37439,184.4113464
1083.233716,170.993501
1030.340738,159.6571484
970.4282849,147.2001825
929.1433721,139.0953577
916.6591161,136.5254912
843.1454175,120.7013279
637.4128113,75.70489581
407.2517935,23.24274339
529.9767794,56.83829073
820.8311385,126.4286384
1011.094792,170.5610573
989.7857775,165.5857789
1174.054225,207.2505968
1212.777804,215.6560752
1209.218954,215.6531629
1218.597824,218.1955821
1285.646528,233.5861476
1364.692509,250.7801791
1348.84171,246.7375934
1230.038961,219.973769
1064.435423,183.1622416
927.7062033,150.7114336
747.3456696,117.054724
628.3927878,90.99471173
524.4920733,69.11021106
368.1566321,35.74578157
258.4245704,12.86481285
224.6676831,6.889373706
177.3017747,0.635265933
85.77988198,0
56.31498844,0
46.19917477,0
72.95202973,0
177.5183923,0
598.8224786,96.1471446
635.3815304,106.6691845
907.0651796,163.4618018
1044.155332,193.6272187
1240.555389,235.1542413
1420.669502,272.8123556
1491.036973,284.9330967
1495.720187,282.6815765
1510.550732,283.3425543
1471.017641,272.0891963
1301.881383,237.662074
1137.418293,200.8227331
975.6156558,172.0456862
865.1010822,148.5107601
677.2106888,106.8243507
474.0677767,60.32444659
403.9742872,43.58163632
282.4780693,16.91284276
153.3185987,0
57.09280382,0
46.29412617,0
39.15326358,0
73.50004829,0
281.5773701,19.06789254
528.7081009,79.92307221
669.6472255,113.5596112
914.0782888,163.1624579
1135.068551,211.1404608
1326.558125,252.4483126
1393.151186,265.3771832
1497.091574,284.9490984
1572.594389,299.3673794
1608.895775,305.3930878
1518.097507,282.8028565
1346.968757,247.1430068
1157.786052,204.1189995
852.7114359,142.9311492
658.3015542,98.73839566
533.2501085,72.52735418
449.7894514,55.23307918
325.2998757,27.61754334
240.743309,9.392405119
141.7853219,0
77.41166293,0
51.68457616,0
39.96519282,0
52.00567734,0
76.65109876,0
272.1608359,24.47393881
386.4153276,54.87177067
516.0067594,84.00886519
709.1556926,128.9470143
854.5052651,161.0426226
959.1145245,183.4915057
1265.9856,250.0906534
1348.397785,266.3564445
1475.573715,291.7204127
1430.556017,278.1508799
1113.499858,208.9023076
828.2921038,144.2244605
487.6776797,74.39554707
328.7796321,36.79866529
222.3043901,10.83590999
76.56585723,0
46.0683644,0
45.30274556,0
39.89427043,0
36.35674917,0
28.83753514,0
18.72237665,0
34.3835816,0
49.98842021,0
64.51497182,0
69.65829273,0
139.2345029,2.009375081
403.2080098,64.38341075
709.0742797,133.1024929
817.6690441,156.9151214
891.5077727,171.4092174
1037.154423,201.3124816
1097.581211,212.6179969
1077.72852,205.3591121
807.2696946,146.2965706
548.5788731,87.60498276
266.6721416,27.57166309
77.60357552,0
36.83054142,0
23.5777708,0
14.8548458,0
9.509433047,0
3.224489807,0
0,0
0,0
0,0
6.887667325,0
20.78439509,0
27.43215685,0
22.27533929,0
26.69365996,0
43.47384091,0
64.01330529,0
68.84726249,0
146.9832974,10.31552242
328.8380887,42.23152795
389.3730415,50.60119975
384.8379536,43.59117228
429.6367261,53.98883956
345.4173592,35.49071179
176.5435471,4.889599783
129.1743585,0
50.11197029,0
40.52326914,0
33.44400348,0
30.93004093,0
35.845965,0
37.4953294,0
31.96736867,0
23.23071666,0
27.02514858,0
45.83321338,0
60.30342078,0
86.404226,0
105.0960976,0
278.175787,34.88376875
549.370229,98.51702212
731.6949288,139.5947758
775.9254062,148.4777716
884.7303372,170.2131441
866.8911737,163.3641318
760.7165441,137.1113601
636.0100392,106.7342094
441.5605363,62.25247959
196.3411598,12.59035235
54.76071704,0
37.62510167,0
29.73021458,0
26.23458302,0
19.7630837,0
15.91432362,0
13.16065621,0
7.528590585,0
1.685571532,0
11.91636512,0
41.80927749,0
68.67430706,0
83.18196098,0
89.79004544,0
170.2366788,16.56279083
485.1749614,88.82930774
607.9057527,115.9150845
624.7122495,119.8224482
628.8498082,120.799001
701.3582515,136.6685225
694.1353607,132.9341593
516.7035273,94.54342206
333.5694103,52.87564114
102.162606,7.228312211
42.68118892,0
40.57194051,0
39.26103028,0
39.34151506,0
45.73566508,0
46.43721467,0
42.92980501,0
37.22134463,0
25.55948284,0
27.48332894,0
35.90258394,0
52.87149578,0
58.60415019,0
89.63800346,0
241.3813868,11.75155576
322.6420641,41.9540755
332.8284155,47.18150115
427.2131736,69.24705352
617.2573152,112.2999124
760.0766993,143.5007525
742.7897734,137.1562931
474.5657355,78.73334921
247.3145725,27.53468747
59.7794606,0
30.35500571,0
14.40404556,0
5.033400633,0
0.596433506,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.584941115,0
15.37372281,0
19.48098857,0
23.80647035,0
30.03268212,0
34.98293749,0
29.78240878,0
16.62550925,0
4.097466416,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.295305078,0
7.346434948,0
14.72392827,0
19.93425329,0
25.92785829,0
29.13859806,0
32.3103473,0
32.83773203,0
29.72185201,0
28.51224039,0
26.79805499,0
22.31788993,0
14.61894673,0
7.616820156,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
16.21109478,0
49.30701549,0
57.3763971,0
164.8052149,0
446.974151,60.99411591
717.8658925,116.3025057
801.2598578,134.1790957
837.0598796,143.2600343
857.0641326,146.6129896
804.7688445,134.9337482
769.518517,127.1117905
669.9879889,106.424995
614.4240745,93.85885576
493.0440117,66.98701816
315.8222468,27.49265582
120.3699427,0
46.88194329,0
45.32021024,0
40.77281221,0
35.53445035,0
35.28107028,0
31.88523726,0
22.93469725,0
23.88654952,0
29.92145274,0
36.55930463,0
37.77403225,0
56.24298357,0
69.65337996,0
272.0774857,23.69146544
444.9880374,59.58878535
527.8251713,79.67981857
624.6805685,100.5097661
684.1355349,114.2480626
652.5080579,107.5280583
589.4546779,97.24970806
546.1336812,87.70384885
401.3611429,55.76748645
263.8091666,24.65792625
162.6908459,2.784701466
69.13159337,0
52.37731035,0
53.78906983,0
48.4119659,0
39.85609795,0
38.09438407,0
27.16505476,0
44.44415167,0
76.83652419,0
83.9892487,0
88.47615868,0
280.7968354,28.33000661
465.2248571,75.56384417
620.5191603,112.1131696
744.9709508,139.5659463
829.843669,157.9524973
919.9070039,177.04829
960.1240036,184.9951428
863.8819853,162.4958113
698.5169082,123.7830612
516.4887101,83.55223678
342.2091968,45.25416486
183.1158976,11.61644213
58.06665938,0
41.71556499,0
31.53195007,0
27.62106767,0
23.50011092,0
17.95404498,0
10.49148632,0
0,0
6.647869218,0
15.69071024,0
27.63313127,0
37.85113104,0
56.21593285,0
97.90479658,0
490.2127229,85.84343696
614.3086576,102.9238552
767.7626866,131.393396
835.3202496,145.6611892
865.7501787,152.5888433
818.589386,142.3357117
563.4219593,89.1172505
375.5744757,48.16967982
153.1233355,8.829675595
120.6855862,0
70.91901063,0
54.434178,0
48.11292706,0
41.83604323,0
39.77242943,0
38.58216293,0
33.72830728,0
18.58002105,0
22.474215,0
36.45107112,0
40.4490237,0
40.70647726,0
71.69214427,0
174.264573,17.08568738
406.3355946,70.84914657
493.7493238,89.79305537
515.5850005,95.11843313
529.8978799,98.52755957
560.0031466,104.4384364
588.0107722,101.1601688
533.8277054,82.96632665
431.9789601,58.94908954
382.5118613,49.01846296
333.0530921,37.56112806
273.6232461,24.16572824
188.2823642,6.557961596
136.9669857,0
162.1220534,0
172.1409795,0
136.1660345,0
48.36853135,0
36.86401073,0
42.50086883,0
49.82338857,0
54.79371751,0
61.5285807,0
167.2460796,0
374.9747358,52.05787917
510.0654102,84.28961059
609.7790176,106.3816215
719.4164965,125.0182722
775.0619804,131.2144129
903.4608857,155.8439118
1025.33283,178.2417276
924.4166484,156.524929
896.687182,148.352177
776.5872105,124.2129336
660.0046709,95.51914811
510.2132034,61.73430991
428.3205194,46.17337346
429.5702215,49.52244629
491.7413091,66.0768857
556.2016107,80.33781502
596.8195699,88.47505833
575.5169877,80.61823999
459.4775964,48.58926785
629.3572939,84.89662619
771.2136962,116.1948041
872.2090687,137.9651542
899.7370909,142.7322759
1071.999604,175.1639827
1230.089089,209.7771846
1351.170224,236.0253982
1301.762396,226.1755147
1246.003516,214.9705606
1219.563273,209.1029055
1198.861903,204.8221597
1123.583035,188.0333909
1004.732201,166.2438173
1031.528802,173.3599593
904.9099722,151.0782434
823.5853117,131.8456761
754.6327202,115.7129258
693.2636358,102.3254753
679.6747288,99.37439965
671.9721064,98.36040327
631.5161198,89.59082634
601.4839885,82.6861663
497.3792255,57.84461928
286.690482,6.321765986
406.55419,33.95673402
646.5731138,89.00281149
724.1241552,106.4548035
701.2841434,100.1140916
863.8113775,132.7688654
981.0720835,159.2215884
1092.960338,183.234678
1108.493148,187.3925242
1081.200405,182.0651648
1063.223739,178.2947397
1090.153042,185.234436
1017.918897,171.2184753
889.2740907,148.0882572
761.4896627,121.654929
585.638589,88.85332001
483.3084301,64.30190736
360.2695572,34.32056401
263.1412993,12.24170076
107.7795312,0
47.58328124,0
44.73210523,0
38.41013907,0
28.22335373,0
15.60315326,0
22.09511541,0
39.26890472,0
61.67938747,0
68.20075874,0
119.2083923,0
275.2452273,26.00572019
410.9343907,64.41957642
545.0669222,96.23088401
585.9422724,106.7229094
768.5662348,147.6160943
921.9056404,180.8217188
812.3162963,155.0870366
669.4699781,124.2965949
564.4238632,98.84638345
318.5620313,43.55820105
134.3304236,4.865129755
49.6719288,0
37.49881211,0
28.30531459,0
30.45262674,0
31.24176005,0
25.60232607,0
19.12393483,0
10.37925901,0
18.17424306,0
44.79004033,0
55.07689766,0
64.6792429,0
75.36198371,0
90.96644091,0
273.5418487,43.94013886
357.01765,62.31040156
406.7974857,74.00954398
557.4264112,107.0413627
613.8819694,119.2397385
529.7030273,98.45768236
437.7411155,75.63472458
290.5981042,41.91268381
79.76015253,3.249266498
32.67406545,0
20.87887393,0
14.59377492,0
10.53726823,0
6.657606324,0
3.694274651,0
0.956826572,0
0,0
0,0
0,0
4.378804715,0
11.96019855,0
8.998330077,0
37.12658152,0
59.21874454,0
71.57596412,0
96.48547629,31.73445909
356.0601184,80.99385394
482.9016745,103.9192063
582.3169235,122.1719742
531.2505898,106.3810928
349.5710261,65.35711636
122.9038651,13.87913025
39.50758945,0
27.43856998,0
17.04284147,0
4.935535581,0
0,0
0.036642813,0
0,0
0,0
0,0
0,0
0,0
3.064705455,0
19.38241181,0
25.6167455,0
31.88368452,0
37.12866967,0
48.47920177,0
51.75521304,0
116.4598399,0
199.1732307,14.84925951
224.1304682,26.11076533
150.50643,11.10264718
40.67251679,0
35.45331744,0
35.06005176,0
30.80569227,0
20.21437015,0
9.438975669,0
2.364033141,0
0,0
0,0
0,0
0,0
0,0
0,0
4.468457909,0
18.83570169,0
23.05191005,0
25.2902129,0
37.89797619,0
52.86486409,0
72.43305604,17.83612684
304.8146801,56.76790091
318.6626362,62.61422106
422.1026611,83.7213936
315.8674228,57.35985731
91.61592073,7.965607342
37.23105476,0
21.80220327,0
14.15397893,0
2.962496575,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.060106674,0
3.337996255,0
15.24982213,0
26.7689671,0
35.78328714,0
38.36404399,0
47.69099218,0
53.35117198,11.16351695
41.68338385,0
28.77975488,0
18.56397269,0
10.30141743,0
1.573251015,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.116971654,0
12.95684706,0
21.35833109,0
25.63314848,0
23.21123697,0
20.02871389,0
21.95418798,0
24.68315763,0
16.39197727,0
7.664952286,0
0.839439102,0
0,0
0,0
0,0
0,0
3.425975216,0
0.747516999,0
2.230618888,0
0,0
0,0
0,0
3.612099765,0
15.44642153,0
39.67800152,0
78.73318428,0
452.2218614,52.63286411
707.458672,116.2229082
850.0813827,145.2016286
908.6359101,157.6187631
918.3138063,160.8522071
937.3988749,165.8425345
937.4200415,165.0468568
816.3540046,143.0131905
794.6832894,138.2996377
728.1578461,122.8241971
623.4488556,98.01498881
502.1426032,70.30913377
405.5629903,48.6161954
337.6494255,34.21142745
274.7090391,21.7719617
230.4636514,13.83236989
190.4505996,6.28690782
55.09921536,0
41.69775681,0
53.84906477,0
78.92357883,0
179.7856296,0
246.1618262,19.29373912
356.5963273,44.91624251
491.3287037,76.77494065
578.9946532,98.31602743
584.2231509,99.9228225
638.5697517,111.4108209
780.7698559,137.079503
805.4694433,136.9556561
788.2668514,130.7455528
767.2025718,121.0259808
775.6982171,120.0029802
626.0025827,87.65199789
591.2894352,81.20746781
502.6316655,62.28210024
473.5288687,56.29231886
351.9982003,30.38264175
245.9313297,9.931489103
253.3775446,15.08113811
186.0570072,3.594716271
61.20100907,0
51.6338887,0
80.44050556,0
126.0465409,0
343.9419485,34.49097023
325.19509,39.2042006
420.0095243,63.59008497
501.2935436,83.5987268
795.7786157,151.4914669
932.2750057,181.7443988
909.9735541,175.5685123
867.6907455,165.7882815
973.9281455,189.0139764
842.2999071,158.3988951
537.3215883,91.30967227
382.1588211,57.06260146
173.3692229,15.54689804
47.03836774,0
32.79174824,0
18.57468553,0
6.064734677,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7.160050834,0
17.16785162,0
17.88986689,0
27.48448043,0
40.99008309,0
49.06712006,0
49.15492514,0
58.21031561,0
72.78969392,10.42051297
69.48805688,1.054559653
39.73533681,0
34.27808568,0
23.91512313,0
16.79956287,0
7.261534661,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.956630269,0
9.85739368,0
17.62157124,0
28.46705111,0
29.74779722,0
33.93310332,0
37.95844706,0
41.19831805,0
40.11548238,0
31.82456862,0
27.44886013,0
32.9296456,0
44.40427334,0
39.30653879,0
21.3484205,0
11.23386043,0
3.432432742,0
0,0
0,0
0,0
0,0
0,0
0,0
11.94521772,0
15.94212489,0
24.44095952,0
32.44331542,0
44.30138719,0
45.73980818,0
48.73503522,0
54.34668474,0
110.4202977,27.09168348
96.72136573,15.85927942
37.61361681,0
30.47717419,0
23.51169758,0
15.61829337,0
7.402560599,0
0.253926776,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.423182112,0
9.894601839,0
12.51830835,0
5.433425615,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.53508587,0
8.19896503,0
10.59954539,0
17.44363,0
24.32941677,0
27.66709339,0
32.82457316,0
35.84195208,0
31.37315032,0
20.56080101,0
14.36984124,0
5.16011785,0
2.851576921,0
1.974641461,0
6.05886005,0
10.1500751,0
8.966271406,0
4.818314892,0
0,0
0,0
4.95614378,0
14.32555506,0
16.01378334,0
27.0388072,0
31.85851685,0
38.72762769,0
46.45886352,0
48.17370832,0
51.2691145,0
110.0184998,15.07303071
152.1551604,22.87581399
99.02557045,8.483376866
111.5172364,9.527767238
64.76267351,2.30998795
43.22710123,0
35.5863338,0
30.84810652,0
23.77051028,0
21.78920312,0
17.01547314,0
7.51977716,0
0.899463658,0
0,0
5.198384379,0
22.37303632,0
37.14186841,0
47.97099934,0
61.25107678,0
185.0195575,30.42055167
416.6041421,76.14348399
654.8697954,126.6989605
757.5075383,148.6481956
840.2392867,164.7838571
963.6773743,189.3876083
1024.872214,198.3409286
922.9817024,176.691901
704.328728,127.1025876
553.9376613,91.74413297
457.665267,68.1664238
309.4474557,31.57077021
162.0985777,2.142538508
60.4301994,0
47.57576918,0
39.09983274,0
29.85972516,0
16.96430322,0
7.055166372,0
16.69786515,0
32.10567752,0
37.66653426,0
42.60170753,0
48.99561435,0
110.5092427,1.789615157
383.6140964,69.19068438
464.6482033,85.61050009
547.5319766,104.7980652
705.9807697,140.3385387
719.4671929,142.5916873
587.0227861,110.9878057
342.1295571,57.8789735
182.4997503,21.51640406
64.33124118,1.834405902
39.47731394,0
32.94083691,0
30.11590368,0
22.72547775,0
19.38738408,0
16.0791719,0
14.23654794,0
8.575448999,0
0,0
1.945933628,0
5.945300104,0
8.535620956,0
10.63665559,0
19.6259516,0
24.72263741,0
31.10250275,0
37.64100436,0
40.32455944,0
45.66071146,0
119.6968763,0
76.51057051,0
43.69156533,0
51.2506477,0
61.51455704,0
44.93832888,0
39.98717441,0
47.2615304,0
55.72256903,0
54.18203106,0
66.08709207,0
64.53282647,0
47.74068932,0
36.70108869,0
31.94286827,0
38.24054163,0
46.12378297,0
44.36406773,0
57.62060809,0
155.9373697,1.291961465
263.1451142,32.78276111
201.1478756,19.59342479
145.1972725,7.803290815
168.3817715,14.17816372
169.0806067,15.28990535
95.91245621,1.131607275
48.39084332,0
48.56990707,0
46.55266141,0
46.41973245,0
45.80824185,0
45.36603748,0
43.73829331,0
45.62318871,0
48.31025506,0
51.73254751,0
50.22237994,0
42.00703463,0
50.57696349,0
54.38087977,0
54.33894906,0
78.71411371,0
257.5756446,5.059351575
338.3655897,32.58938655
438.8878111,57.05673821
531.5570903,78.96723653
542.2539633,82.26180893
546.3028276,83.43603307
550.2767916,84.17794796
463.6643042,64.34328421
361.7618763,44.55586441
390.3102203,50.73165848
370.5390931,45.0430721
299.1674107,26.17901852
106.5040857,0
41.34737988,0
40.89582277,0
44.60041676,0
41.18802438,0
38.90954362,0
36.36764923,0
25.99048343,0
27.61046273,0
58.54815911,0
75.15428981,0
69.66429059,0
70.83641033,0
82.71289197,0
250.4236428,29.13359222
401.2348682,68.99587263
461.6802499,83.17793755
544.3466553,101.3127528
631.4743359,119.5490353
543.4187468,97.42048055
397.3328873,63.64189619
287.2624024,38.52617437
82.03278232,3.773654758
32.95926179,0
22.16298786,0
14.67386835,0
10.17329959,0
5.460552912,0
0.950523784,0
0,0
0,0
0,0
0,0
0.541092784,0
20.2642728,0
27.84803139,0
27.85072617,0
41.5450025,0
48.85489888,0
58.42581521,0
89.24246137,13.10802331
210.7966483,33.86089679
246.4693047,42.43658555
86.83514804,6.858033762
34.38995688,0
25.14205886,0
17.76894701,0
13.05320222,0
1.840254032,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.915937313,0
20.48504356,0
30.89655632,0
33.25174161,0
37.92188077,0
41.13759638,0
33.81901664,0
23.00207865,0
14.37585291,0
3.885643051,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.949410174,0
8.391015849,0
7.902178252,0
18.2175312,0
33.30308615,0
45.93686447,0
60.79844426,11.02191659
186.1620586,40.94142054
199.1454722,33.43282342
106.2912827,9.398893723
43.77964967,0
29.12551067,0
17.60801413,0
10.37651099,0
11.87081115,0
8.856179229,0
4.085273273,0
0,0
0,0
0,0
3.646606784,0
11.10029168,0
12.77690657,0
20.84488241,0
21.82422723,0
16.40164995,0
8.501875871,0
4.415825911,0
4.19042418,0
5.161442089,0
4.030557479,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.366929482,0
7.25834727,0
7.68677378,0
10.53188647,0
5.71010051,0
0,0
0,0
3.79076921,0
6.012492431,0
2.473452876,0
0,0
0,0
0,0
0,0
6.49310746,0
19.0320421,0
26.7173767,0
39.79748748,0
48.75175898,0
60.63646692,0
232.846628,52.49274849
349.4190025,69.3524683
336.0538286,65.40553401
414.2246514,81.99902816
298.2875621,54.49415518
66.98866398,3.135635101
35.45847379,0
27.79161347,0
22.59821494,0
13.78417244,0
7.569415997,0
2.037502507,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.868271341,0
7.576795264,0
7.407095705,0
15.55231809,0
22.44769802,0
29.76982783,0
38.05646703,0
40.94739705,0
37.16395012,0
29.25857394,0
19.58339059,0
10.2418767,0
5.389080192,0
0.222151404,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17.24704747,0
21.86513518,0
31.70551335,0
42.85801545,0
52.28369595,0
129.1652585,25.20692943
190.0631977,36.39538591
199.6682698,36.64153303
134.3650694,20.11640151
43.24063504,0
39.85124503,0
38.72696596,0
34.80513012,0
27.34515653,0
17.75323691,0
13.66571993,0
15.53428387,0
16.25398302,0
20.0707098,0
19.25040482,0
13.18541218,0
2.565860458,0
2.326208515,0
13.82062454,0
24.44911387,0
25.92716513,0
31.23372603,0
38.40534821,0
46.01379858,0
45.82881172,0
44.23812287,0
48.35238633,0
50.34986615,0
45.63335475,0
36.60959602,0
30.94022513,0
23.68638786,0
19.4947287,0
9.027831969,0
5.769743119,0
0.790721449,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8.035732255,0
15.90405981,0
22.15036129,0
32.53315074,0
34.11736877,0
33.16164807,0
25.77999345,0
15.97374301,0
7.397305068,0
0.482158564,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1.379818754,0
3.864498935,0
0.341837856,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.393538714,0
9.1978196,0
8.549217075,0
0.763595975,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.066049294,0
24.79037299,0
29.83759286,0
33.78197548,0
41.43805583,0
44.11408874,0
32.10526709,0
16.20027005,0
3.728636741,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.78564655,0
23.2801867,0
33.43191054,0
40.5966192,0
50.06713123,0
121.562521,31.70690015
229.3411712,47.46716431
190.0040419,32.63080761
83.20330312,4.449975077
42.26506535,0
36.84703681,0
31.02774621,0
25.16877571,0
19.8425433,0
11.3510275,0
5.81581373,0
3.401090678,0
0.139625222,0
0,0
0,0
0,0
0,0
17.85460571,0
18.65863069,0
24.1757006,0
30.64258907,0
38.60383652,0
49.7224224,0
178.5733732,40.88729545
334.4462376,69.88101938
304.3414126,60.27028836
127.4411605,16.08945584
33.16112139,0
20.25876078,0
5.313108633,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
5.336386383,0
17.49506246,0
19.50107303,0
16.34301487,0
26.97763558,0
35.09516775,0
36.27693698,0
27.87038151,0
13.06831641,0
1.143126533,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.340815066,0
6.915966373,0
8.647868519,0
9.988412015,0
6.403327982,0
0.01132875,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.237397734,0
10.1682332,0
8.934979284,0
1.032910464,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
