m1,m2,m3
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0487721,-0.0344871,0.0344871,
0.0868968,-0.0614453,0.0614453,
0.0817453,-0.0578027,0.0578027,
0.131009,-0.0926373,0.0926373,
0.0988885,-0.0699247,0.0699247,
0.0079656,-0.00563253,0.00563253,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0023651,-0.00167238,0.00167238,
0.046631,-0.0329731,0.0329731,
0.0300555,-0.0212525,0.0212525,
0.0385872,-0.0272853,0.0272853,
0.0524076,-0.0370578,0.0370578,
0.00758954,-0.00536662,0.00536662,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.074435,-0.0526335,0.0526335,
0.158962,-0.112403,0.112403,
0.214808,-0.151893,0.151893,
0.275122,-0.194541,0.194541,
0.28878,-0.204198,0.204198,
0.241911,-0.171057,0.171057,
0.140004,-0.0989977,0.0989977,
0.0615954,-0.0435546,0.0435546,
0.00874389,-0.00618286,0.00618286,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0646026,-0.0456809,0.0456809,
0.0271279,-0.0191823,0.0191823,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.00236592,-0.00167296,0.00167296,
0.0628247,-0.0444238,0.0444238,
0.0823856,-0.0582554,0.0582554,
0.132202,-0.0934806,0.0934806,
0.120405,-0.0851389,0.0851389,
0.053173,-0.037599,0.037599,
0.0115738,-0.00818391,0.00818391,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.014588,-0.0103152,0.0103152,
0.107558,-0.0760551,0.0760551,
0.176424,-0.124751,0.124751,
0.24968,-0.17655,0.17655,
0.282082,-0.199462,0.199462,
0.216459,-0.153059,0.153059,
0.0886185,-0.0626628,0.0626628,
0.00275954,-0.00195129,0.00195129,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0796452,-0.0563177,0.0563177,
0.139713,-0.0987921,0.0987921,
0.102172,-0.0722463,0.0722463,
0.0182836,-0.0129285,0.0129285,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0109614,-0.00775088,0.00775088,
0.0463044,-0.0327422,0.0327422,
0.0207412,-0.0146663,0.0146663,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.00890725,-0.00629838,0.00629838,
0.0241545,-0.0170798,0.0170798,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0695614,-0.0491873,0.0491873,
0.150971,-0.106753,0.106753,
0.213777,-0.151163,0.151163,
0.235348,-0.166416,0.166416,
0.198384,-0.140279,0.140279,
0.178408,-0.126154,0.126154,
0.131212,-0.0927812,0.0927812,
0.0567144,-0.0401031,0.0401031,
0.00585528,-0.00414031,0.00414031,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0144745,-0.010235,0.010235,
0.0668255,-0.0472527,0.0472527,
0.092646,-0.0655106,0.0655106,
0.110158,-0.0778934,0.0778934,
0.131554,-0.093023,0.093023,
0.0818123,-0.05785,0.05785,
0.00193273,-0.00136665,0.00136665,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.00995768,-0.00704114,0.00704114,
0.154639,-0.109346,0.109346,
0.246627,-0.174391,0.174391,
0.370283,-0.26183,0.26183,
0.428005,-0.302645,0.302645,
0.589634,-0.302376,0.506198,
1.04072,-0.392287,0.963953,
0.732414,-0.347736,0.644601,
0.356975,-0.252419,0.252419,
0.218303,-0.154364,0.154364,
0.105402,-0.0745305,0.0745305,
0.0544284,-0.0384867,0.0384867,
0.00386472,-0.00273277,0.00273277,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0513319,-0.0362971,0.0362971,
0.105787,-0.0748024,0.0748024,
0.142039,-0.100437,0.100437,
0.174306,-0.123253,0.123253,
0.21873,-0.154665,0.154665,
0.1999,-0.141351,0.141351,
0.108459,-0.0766919,0.0766919,
0.0414142,-0.0292842,0.0292842,
0.00280211,-0.00198139,0.00198139,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.0153667,-0.0108659,0.0108659,
0.0507291,-0.0358709,0.0358709,
0.0782344,-0.0553201,0.0553201,
0.132685,-0.0938222,0.0938222,
0.127244,-0.0899749,0.0899749,
0.0716782,-0.0506842,0.0506842,
0.0061223,-0.00432912,0.00432912,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.00894698,-0.00632647,0.00632647,
0.085597,-0.0605262,0.0605262,
0.146202,-0.10338,0.10338,
0.185376,-0.13108,0.13108,
0.235669,-0.166643,0.166643,
0.315533,-0.223115,0.223115,
0.366431,-0.259106,0.259106,
0.391673,-0.276954,0.276954,
0.390714,-0.276276,0.276276,
0.38922,-0.27522,0.27522,
0.403539,-0.285345,0.285345,
0.399228,-0.282297,0.282297,
0.368775,-0.260763,0.260763,
0.320771,-0.226819,0.226819,
0.27221,-0.192481,0.192481,
0.205868,-0.14557,0.14557,
0.123546,-0.0873605,0.0873605,
0.0535053,-0.037834,0.037834,
0.00637744,-0.00450953,0.00450953,
3.53264e-164,3.53264e-164,-3.53264e-164,
3.53264e-164,3.53264e-164,-3.53264e-164,
0.209887,-0.148413,0.148413,
0.211987,-0.149898,0.149898,
0.158031,-0.111745,0.111745,
0.234877,-0.166083,0.166083,
0.326015,-0.230528,0.230528,
0.433732,-0.306695,0.306695,
0.509294,-0.360125,0.360125,
0.831487,-0.429827,0.711771,
2.21957,-1.18988,1.87368,
3.15233,-1.69328,2.65894,
3.12846,-1.70706,2.62168,
1.22307,-0.741464,0.972696,
0.420819,-0.297564,0.297564,
0.307097,-0.21715,0.21715,
0.195596,-0.138307,0.138307,
0.0689275,-0.0487391,0.0487391,
0.00422182,-0.00298527,0.00298527,
